time,bus,t2m,u10,v10,ssrd,blh,T_a,v_wind,solar_W,BLH,VI,MDI
2025-07-04 00:00:00,25,296.35797893397296,4.300781863652394,0.5056022320345993,198664.39094852563,411.01198749405376,23.20797893397298,4.330399318279981,55.18455304125712,411.01198749405376,1779.8460304491505,0.13666376126781318
2025-07-04 00:00:00,26,295.87806998568675,1.521671571417951,-1.1255926321954477,178763.1032424117,308.34313301243276,22.728069985686773,1.8927343038351296,49.65641756733658,308.34313301243276,583.6116252046297,0.04481205590573395
2025-07-04 00:00:00,27,293.3707613001768,2.611613221623266,-0.24989674760276814,196483.36813791475,310.93320794224746,20.220761300176832,2.623541881468618,54.57871337164298,310.93320794224746,815.7462933758769,0.06263629257014508
2025-07-04 00:00:00,28,295.45279641423167,4.155786743765257,-1.7961363151178993,281148.38450267987,759.6905214690377,22.302796414231693,4.5273247202007,78.09677347296663,759.6905214690377,3439.365677548935,0.2640883772124057
2025-07-04 00:00:00,29,293.6097753056837,6.026325535134409,4.5243829094707335,236614.59355200353,146.75476794140573,20.459775305683706,7.535691087546243,65.72627598666764,146.75476794140573,1105.8985968309682,0.08491535741750496
2025-07-04 00:00:00,30,291.0156499010033,0.018613991146504638,0.01800783725154176,139341.801274635,123.0154196565278,17.865649901003337,0.025899090116839395,38.70605590962084,123.0154196565278,3.18598743944523,0.0002446329735144097
2025-07-04 00:00:00,31,288.95991313881626,1.8534181337846307,-1.2578859870576373,65758.98013141392,490.6440114381997,15.809913138816285,2.239963378066184,18.2663833698372,490.6440114381997,1099.0246172890531,0.08438754552647355
2025-07-04 00:00:00,32,289.6965489107099,2.6685378547889176,-0.29894153615609464,221193.79722573617,529.1894840645327,16.54654891070993,2.6852300319489957,61.44272145159338,529.1894840645327,1420.9954952016778,0.10910976893314382
2025-07-04 00:00:00,33,293.39269836504803,2.016618283908498,-1.53805315941147,272129.9623744906,737.4469440519467,20.242698365048057,2.536209144406206,75.59165621513628,737.4469440519467,1870.319683018959,0.14361069344301217
2025-07-04 00:00:00,34,287.9223893429137,2.0735155410831236,-2.7263209432599798,224073.97177708568,600.473589282149,14.772389342913698,3.4252434343811573,62.242769938079356,600.473589282149,2056.7682192079683,0.1579269645150879
2025-07-04 00:00:00,35,291.2924131046734,2.1000941709741068,-3.2423060005559767,289547.93990885897,769.408013336619,18.142413104673437,3.863022615543522,80.42998330801638,769.408013336619,2972.240556099771,0.22822062517780034
2025-07-04 00:00:00,36,293.9832945506817,8.148100124360804,4.7687242313966145,262614.30940189114,281.4437408942288,20.833294550681728,9.44098863635148,72.94841927830309,281.4437408942288,2657.107159554665,0.2040234111850331
2025-07-04 00:00:00,37,294.90948498145013,8.884803716633181,-1.4887672429027292,305593.8540757705,563.8374880023986,21.759484981450157,9.008671654946637,84.88718168771402,563.8374880023986,5079.426796163522,0.3900188888097515
2025-07-04 00:00:00,38,291.62155473839255,5.742683896507468,3.997653585229586,205547.43516892643,162.4131750073739,18.47155473839257,6.997117443826791,57.09650976914623,162.4131750073739,1136.4240599513892,0.0872592256696514
2025-07-04 01:00:00,0,293.3690710754054,4.889896636935208,2.3525567572405652,2590.1595350203897,97.7795968798583,20.219071075405395,5.42638115284473,0.7194887597278861,97.7795968798583,530.5893616416184,0.04074079252368408
2025-07-04 01:00:00,1,295.1368090351051,5.914964039508722,0.5476581904268283,4942.759631862777,140.67099126176942,21.986809035105125,5.940263384920144,1.372988786628549,140.67099126176942,835.6227387127103,0.06416248625987692
2025-07-04 01:00:00,2,292.1967171536712,2.6036357315349705,-3.301577525677762,7047.436908317508,112.7056397974217,19.04671715367124,4.204679914165421,1.95762136342153,112.7056397974217,473.89113986938196,0.03638727423500657
2025-07-04 01:00:00,3,291.27965486047725,2.873619247183055,-2.432203590247264,8022.48327941913,417.25846328598567,18.129654860477274,3.7647445972061093,2.228467577616425,417.25846328598567,1570.8715452944382,0.1206178569245927
2025-07-04 01:00:00,4,289.3367820533506,2.2599044467188314,-3.319001383215195,4998.166399527257,107.42832727394659,16.186782053350612,4.015337879940358,1.3883795554242382,107.42832727394659,431.3610318817076,0.03312164090196198
2025-07-04 01:00:00,5,290.71940077704147,-1.5853603374951244,0.1526519266209801,4301.1226198032455,110.0745232193904,17.569400777041494,1.5926926917656625,1.1947562832786793,110.0745232193904,175.31488868111282,0.013461384683574376
2025-07-04 01:00:00,6,289.15098250948057,0.6460252991088923,-0.07855991214131952,2272.0165633871425,59.90161135071874,16.000982509480593,0.6507844089131097,0.631115712051984,59.90161135071874,38.98303473582032,0.0029932747335939987
2025-07-04 01:00:00,7,290.47074432741584,5.136187766368134,-1.7884017088706121,2400.7634755949653,157.80004789175416,17.320744327415866,5.438640036229738,0.6668787432208236,157.80004789175416,858.2176581830643,0.0658974153647179
2025-07-04 01:00:00,8,291.3127546856551,5.031801178209002,2.232176824646637,1285.508560576136,133.6432311008184,18.162754685655102,5.504692223323212,0.3570857112711489,133.6432311008184,735.664854940462,0.056487316536775044
2025-07-04 01:00:00,9,288.58401063761596,2.6959359870509925,-1.7591773975292417,11947.391856289387,392.8576497660051,15.434010637615984,3.2191265837575203,3.318719960080385,392.8576497660051,1264.6585039942483,0.09710558380803574
2025-07-04 01:00:00,10,289.8306473498223,0.8671633569186676,0.8171902668859516,4290.165248359164,92.1948110341478,16.680647349822323,1.1915419505311533,1.1917125689886567,92.1948110341478,109.85398496847957,0.00843503231134079
2025-07-04 01:00:00,11,289.56056801041206,1.719774865364444,-0.37121541119369483,9478.881836582963,282.967353197481,16.410568010412078,1.7593824112588472,2.6330227323841564,282.967353197481,497.84778417611795,0.038226762068393746
2025-07-04 01:00:00,12,288.2868439409679,2.594623285284258,-1.3747043301975128,14847.878531333698,451.4168724561626,15.136843940967935,2.9363041375176153,4.124410703148249,451.4168724561626,1325.497230338292,0.1017770267478624
2025-07-04 01:00:00,13,289.18326989165166,2.5673408441250505,-0.8501257962679185,13745.800270524662,381.8077368397222,16.033269891651685,2.7044320807505757,3.8182778529235173,381.8077368397222,1032.5730921881182,0.07928512924612569
2025-07-04 01:00:00,14,287.2623028217622,2.6970729090416135,-0.6082422169773941,20246.193115046204,435.14274018011116,14.112302821762228,2.7648075649490993,5.623942531957279,435.14274018011116,1203.0859398826517,0.09237779384281562
2025-07-04 01:00:00,15,287.0153480542669,3.288585742448462,-0.47029918470479465,21419.76183452385,483.58201974541447,13.865348054266917,3.322044176191716,5.949933842923292,483.58201974541447,1606.4808324062815,0.12335208169994694
2025-07-04 01:00:00,16,290.34415461470695,1.791198939464862,0.22107433026301493,16930.67491647213,145.19433116865451,17.194154614706974,1.804790154073677,4.702965254575592,145.19433116865451,262.0452993205005,0.020120895636490655
2025-07-04 01:00:00,17,293.3697226205237,2.0512696384146984,-1.70471562092282,10164.224331937277,277.8205707300979,20.219722620523726,2.667163751572116,2.823395647760355,277.8205707300979,740.9929556923944,0.05689642961549972
2025-07-04 01:00:00,18,288.7082390826993,2.546236157981673,-0.14616358313610758,23337.75962481146,513.7315403515634,15.558239082699345,2.5504278788564982,6.482711006892073,513.7315403515634,1310.2352427605192,0.1006051497477633
2025-07-04 01:00:00,19,290.305913193154,2.704006702146129,-1.1543306519406966,28713.41774629252,704.7362129508142,17.15591319315405,2.9400903896412807,7.975949373970145,704.7362129508142,2071.9881669288798,0.15909561352531398
2025-07-04 01:00:00,20,287.9055466033447,3.326166564653883,-0.4350582992791244,27585.493058841992,409.5450264220616,14.755546603344726,3.3544984333865857,7.662636960789442,409.5450264220616,1373.8181495340734,0.10548730193584993
2025-07-04 01:00:00,21,291.06856944964954,2.3332480971030614,-0.30581037156429913,24076.534149326013,267.4828558027256,17.918569449649567,2.353203490136659,6.687926152590559,267.4828558027256,629.4415898266947,0.04833106554863078
2025-07-04 01:00:00,22,290.32969263854505,1.9556089844735465,-1.4113079639363741,26112.034351935738,289.7134789038781,17.179692638545077,2.4116792218750587,7.2533428755377045,289.7134789038781,698.695977369621,0.05364869691898403
2025-07-04 01:00:00,23,288.10400681505905,2.9153043342575806,-0.11908660703960575,23554.893741548403,348.5754674609692,14.954006815059074,2.917735591399132,6.543026039319001,348.5754674609692,1017.0510476994598,0.07809328402687879
2025-07-04 01:00:00,24,295.49797713645887,8.000021479810759,-0.14781521594128996,5947.631280395724,326.18632911635916,22.347977136458894,8.001386943242858,1.6521198001099235,326.18632911635916,2609.943034855954,0.20040195934708763
2025-07-04 01:00:00,25,295.25300155583557,3.1416667880105784,0.3060082112400567,5825.597717590346,263.35480916819756,22.10300155583559,3.156534687316939,1.6182215882195405,263.35480916819756,831.2885902111486,0.06382969284629877
2025-07-04 01:00:00,26,294.4871728938083,2.096927111607776,-1.2721520322447855,10405.934164260601,255.83072144632837,21.337172893808315,2.452646347221765,2.890537267850167,255.83072144632837,627.4622844624462,0.04817908649474178
2025-07-04 01:00:00,27,292.5996527012551,1.9961307260705312,-0.04460283006468871,5573.8593212450805,162.6858718104515,19.449652701255104,1.9966289810609896,1.5482942559014112,162.6858718104515,324.8233264659205,0.02494124591841977
2025-07-04 01:00:00,28,294.2925741566182,1.9205453516756767,-1.1515879285336936,7978.972986210574,437.1875829674374,21.142574156618196,2.239341243532922,2.216381385058493,437.1875829674374,979.0121856994537,0.07517250668640497
2025-07-04 01:00:00,29,293.74567613058275,8.03458606488602,1.4427655053448336,3044.153812192392,211.1130818393934,20.595676130582774,8.163096565487482,0.8455982811645533,211.1130818393934,1723.33647329263,0.1323247294097374
2025-07-04 01:00:00,30,290.13018057247695,-0.5798381316537231,1.6272583893626988,2304.7613248357666,85.66837291828233,16.980180572476968,1.727478545357645,0.6402114791210463,85.66837291828233,147.99027623203062,0.011363290663871714
2025-07-04 01:00:00,31,288.7063951142186,1.9127443936950894,-1.607642181444541,10007.679204683569,370.11758594074433,15.556395114218617,2.4986205192409185,2.77991089018988,370.11758594074433,924.7833947634579,0.0710086012633899
2025-07-04 01:00:00,32,289.2570035090791,3.0756369336209897,-0.05176999987421173,31936.625534532286,430.91034053037504,16.107003509079107,3.076072606480624,8.871284870703413,430.91034053037504,1325.511494354724,0.10177812199661035
2025-07-04 01:00:00,33,292.0785379290694,2.030474484553548,-1.4337041674120226,34802.26337856567,496.19193079610903,18.92853792906942,2.4856255293341345,9.66729538293491,496.19193079610903,1233.3473306364046,0.09470138555291387
2025-07-04 01:00:00,34,286.62968427978643,1.558706034511108,-3.4484399589933266,28843.235992397007,611.8498644704482,13.479684279786454,3.784349700120648,8.012009997888057,611.8498644704482,2315.4538511275996,0.17778989132969356
2025-07-04 01:00:00,35,290.0679398477401,2.145359199149208,-3.640669579811347,40895.91618557273,824.2968129921435,16.917939847740115,4.225759231515427,11.359976718214646,824.2968129921435,3483.279867010296,0.267460285906835
2025-07-04 01:00:00,36,293.99318695902735,9.23977760368364,0.06540212293824262,4756.85658639842,425.3697713928222,20.843186959027378,9.240009069433787,1.321349051777339,425.3697713928222,3930.4205455326537,0.30179355176089695
2025-07-04 01:00:00,37,294.662037265793,5.48692343954881,-1.884185190045538,9413.53882162593,423.03760678134927,21.512037265793026,5.801420745115552,2.614871894896092,423.03760678134927,2454.219147945355,0.18844485084423837
2025-07-04 01:00:00,38,291.87743083156664,5.326385814290076,3.9572545844013174,1282.4387567434896,156.47407011731923,18.727430831566664,6.635529345006003,0.3562329879843027,156.47407011731923,1038.2882839959987,0.07972396473833668
2025-07-04 02:00:00,0,293.60863725045067,8.211415109623914,0.3167659637121313,0.0,211.00062267072778,20.458637250450693,8.217522666736393,0.0,211.00062267072778,1733.9023994921984,0.1331360238649925
2025-07-04 02:00:00,1,294.8895767788468,6.736399732089906,1.550958232064094,0.0,210.02728845328295,21.73957677884681,6.912637180418797,0.0,210.02728845328295,1451.8424430647074,0.11147832208126637
2025-07-04 02:00:00,2,291.83164416197275,2.0524687332707523,-3.269506709683408,0.0,94.00948169177113,18.68164416197277,3.860349987464721,0.0,94.00948169177113,362.9095014703936,0.02786565614232097
2025-07-04 02:00:00,3,290.6754549059386,3.3104948961042093,-1.5516696035308557,0.0,423.4915143894991,17.525454905938602,3.656098332328279,0.0,423.4915143894991,1548.3266195146252,0.11888676653707451
2025-07-04 02:00:00,4,289.07212565910356,4.313001279045761,-1.8495235166703636,0.0,98.35041788290093,15.922125659103585,4.692836804297277,0.0,98.35041788290093,461.5424607588945,0.035439092816469696
2025-07-04 02:00:00,5,290.1610794414129,-0.37911181488703144,0.9691906914621812,0.0,62.58433916309526,17.011079441412903,1.040699939753952,0.0,62.58433916309526,65.13151799657413,0.005001060807629442
2025-07-04 02:00:00,6,289.03843085849786,-0.6486768937930121,1.2263234770257605,0.0,41.142035023393504,15.888430858497884,1.3873179097977153,0.0,41.142035023393504,57.077082033478675,0.004382608708528719
2025-07-04 02:00:00,7,290.2250998055374,4.540518276756145,-1.509065622178273,0.0,110.76194447803088,17.075099805537434,4.78472415856932,0.0,110.76194447803088,529.965351594148,0.040692878513878025
2025-07-04 02:00:00,8,291.3107332186879,4.541979240731914,1.6199758967285658,0.0,118.06053513562705,18.160733218687938,4.8222294977760205,0.0,118.06053513562705,569.314995054243,0.04371430294487047
2025-07-04 02:00:00,9,288.15796847323577,2.0285057606152597,-1.2923359237344825,0.0,222.3069354269464,15.007968473235792,2.4051959921436654,0.0,222.3069354269464,534.6917501146321,0.041055790466940044
2025-07-04 02:00:00,10,289.1617937357979,1.7072639780025853,-0.48310537409320775,0.0,143.03117817485554,16.011793735797937,1.7743001699438994,0.0,143.03117817485554,253.78024374292235,0.01948627131337755
2025-07-04 02:00:00,11,289.0176524663465,1.3151484068528259,-0.49565074426423744,0.0,225.4171936354297,15.867652466346499,1.405448324321182,0.0,225.4171936354297,316.81221706809805,0.02432612060785678
2025-07-04 02:00:00,12,287.77491670790926,2.505917103953793,-0.8028737468037325,0.0,392.18695490019195,14.624916707909279,2.631392556270316,0.0,392.18695490019195,1031.9978337906873,0.07924095858476013
2025-07-04 02:00:00,13,288.42311000625915,2.5607972088917585,-0.6518287276047079,0.0,266.4729987969773,15.273110006259174,2.6424539797692965,0.0,266.4729987969773,704.1426361721317,0.05406691336330517
2025-07-04 02:00:00,14,286.69041958596955,2.922952594668928,-0.4254118080564616,0.0,451.01721615618,13.540419585969573,2.953747971157269,0.0,451.01721615618,1332.191187178316,0.10229101576931234
2025-07-04 02:00:00,15,286.4918035113324,3.4191429912137825,-0.39769839516981076,0.0,543.0280494208615,13.341803511332444,3.4421944756052025,0.0,543.0280494208615,1869.2081518151583,0.14352534559129962
2025-07-04 02:00:00,16,289.0984180622369,2.096123436427528,0.09837771779836181,0.0,194.2398418698524,15.948418062236897,2.0984307556123847,0.0,194.2398418698524,407.5988581449845,0.031297085303778956
2025-07-04 02:00:00,17,292.20173768621584,2.3427641898163345,-1.1024057653654267,0.0,258.63826670722375,19.05173768621586,2.5891779623264055,0.0,258.63826670722375,669.660500372643,0.05141923581463742
2025-07-04 02:00:00,18,287.6605930471496,2.5787135391950775,-0.20943969062563253,0.0,469.26396993205435,14.510593047149598,2.587204766004686,0.0,469.26396993205435,1214.0819795224909,0.09322211414385378
2025-07-04 02:00:00,19,288.9653831070248,2.473775865804357,-0.8870325029108305,0.0,562.9733759743731,15.815383107024843,2.6280018446447766,0.0,562.9733759743731,1479.4950705465499,0.11360160241897772
2025-07-04 02:00:00,20,286.86674298375476,2.986598928414822,-1.0122603126148675,0.0,371.39785564767453,13.716742983754784,3.1534812667437415,0.0,371.39785564767453,1171.196180293738,0.089929169401831
2025-07-04 02:00:00,21,290.10493290559384,2.6236549272425798,-0.7188965132237026,0.0,268.8985295024155,16.954932905593864,2.7203634635778844,0.0,268.8985295024155,731.501735068191,0.05616765539158612
2025-07-04 02:00:00,22,289.46723209629727,2.420904752404171,-2.019894582184429,0.0,375.9506334457188,16.31723209629729,3.1528961199746353,0.0,375.9506334457188,1185.3332934930131,0.09101467400741434
2025-07-04 02:00:00,23,287.42477579748834,2.9649828301838737,-0.9506464032077515,0.0,351.57976552705054,14.27477579748836,3.113655691822236,0.0,351.57976552705054,1094.698338062828,0.08405535634761434
2025-07-04 02:00:00,24,295.10437973297513,4.176017030193302,0.3903714960114507,0.0,182.91009216430467,21.954379732975156,4.194223186880104,0.0,182.91009216430467,767.1657496699036,0.05890608236448011
2025-07-04 02:00:00,25,294.2359794903876,2.904972599254463,-0.3074345667677972,0.0,234.8838676048655,21.085979490387615,2.921195271676122,0.0,234.8838676048655,686.1416434403333,0.05268472449348404
2025-07-04 02:00:00,26,292.86081360391006,2.166100324694839,-1.5550496035692718,0.0,342.2764177491281,19.710813603910083,2.6664901811565023,0.0,342.2764177491281,912.6767071694712,0.07007900093011217
2025-07-04 02:00:00,27,291.8473129741854,2.704170584930388,-0.18155793882840182,0.0,181.52218799851204,18.697312974185422,2.7102586292740356,0.0,181.52218799851204,491.972076427671,0.03777560151446058
2025-07-04 02:00:00,28,293.3523170669829,1.729627365579886,0.478475002113716,0.0,213.3059453473365,20.202317066982914,1.794588853027494,0.0,213.3059453473365,382.7964718048219,0.029392657983844613
2025-07-04 02:00:00,29,293.66770379822776,8.220469993428134,-3.1945839601926176,0.0,280.7156653770491,20.517703798227785,8.819381701206286,0.0,280.7156653770491,2475.7386024682937,0.1900972014100872
2025-07-04 02:00:00,30,289.59090525179784,-1.0181220228559962,2.2529652658793893,0.0,99.72328808105465,16.440905251797858,2.4723318836036907,0.0,99.72328808105465,246.5490646605873,0.01893103220005736
2025-07-04 02:00:00,31,288.54359109504225,1.79420055855614,-1.5056999247334821,0.0,291.2466611732893,15.393591095042268,2.3422826276232294,0.0,291.2466611732893,682.1819948194644,0.052380686692141035
2025-07-04 02:00:00,32,288.2505275191528,3.332691970652095,-0.4868745571983631,0.0,416.38948268936304,15.10052751915282,3.368068082105237,0.0,416.38948268936304,1402.4281263703547,0.10768409142063728
2025-07-04 02:00:00,33,290.7674047435979,2.2939991092465792,-1.0550285309430312,0.0,400.0189952513331,17.617404743597945,2.5249786364101996,0.0,400.0189952513331,1010.0394171678892,0.07755490273733383
2025-07-04 02:00:00,34,285.3489877151957,1.4517603586215109,-3.4224111171186644,0.0,623.2627877054166,12.198987715195699,3.717594113595819,0.0,623.2627877054166,2317.0380707969775,0.17791153410945526
2025-07-04 02:00:00,35,288.8403762797434,2.2818387311984996,-3.302973466684532,0.0,822.1326564156717,15.690376279743418,4.014526337791249,0.0,822.1326564156717,3300.473202338998,0.2534236524276464
2025-07-04 02:00:00,36,293.8705393023652,5.931399678660586,-1.1341170448268167,0.0,289.5928047211156,20.72053930236524,6.038851183741955,0.0,289.5928047211156,1748.8078515932618,0.13428052463229453
2025-07-04 02:00:00,37,293.7912798643528,4.587359461554295,1.4648567107335415,0.0,194.42225896403443,20.64127986435284,4.8155655963233235,0.0,194.42225896403443,936.2531414266681,0.07188929470145526
2025-07-04 02:00:00,38,292.141144571976,5.450971181936748,3.366136202778417,0.0,157.15158664320072,18.991144571976008,6.40655599850344,0.0,157.15158664320072,1006.8004400833306,0.07730620100501358
2025-07-04 03:00:00,0,293.60776451826496,7.164511762114879,-0.8571451027827912,0.0,179.26931530694583,20.45776451826498,7.215602990513473,0.0,179.26931530694583,1293.536207636101,0.09932293043743878
2025-07-04 03:00:00,1,294.2870891316754,4.957730511413646,0.30118465791974725,0.0,149.78684537593847,21.137089131675395,4.966870646792409,0.0,149.78684537593847,743.9718855733821,0.057125163874038994
2025-07-04 03:00:00,2,291.47842212789595,2.017945051024715,-2.792766042765039,0.0,79.52393880613258,18.328422127895976,3.445525271794801,0.0,79.52393880613258,274.00174086919304,0.02103895947205217
2025-07-04 03:00:00,3,290.5552739824962,3.2593712619743433,-1.2338386507278045,0.0,387.1355372477336,17.405273982496226,3.485090937036512,0.0,387.1355372477336,1349.2025522668375,0.10359721703477272
2025-07-04 03:00:00,4,288.92936287234755,5.377133575043835,-1.619596954248059,0.0,141.87242678106128,15.779362872347576,5.615751043099515,0.0,141.87242678106128,796.7202286828044,0.06117539453818224
2025-07-04 03:00:00,5,290.05432429542765,1.9724517670344708,0.8323996324186731,0.0,115.37750403087851,16.90432429542767,2.1409005398028533,0.0,115.37750403087851,247.0117606608137,0.018966559866289565
2025-07-04 03:00:00,6,288.92902971557555,1.9475061447341846,2.370992376093308,0.0,71.44424289557527,15.779029715575575,3.0682869864584044,0.0,71.44424289557527,219.2114407338669,0.0168319391065903
2025-07-04 03:00:00,7,290.07712327505675,5.269436994603034,-1.7510684715237708,0.0,120.02160213455397,16.927123275056772,5.552765710171433,0.0,120.02160213455397,666.4518368125897,0.05117286167706711
2025-07-04 03:00:00,8,291.13008338906667,4.551910518209378,0.6619145941215819,0.0,119.03794975583146,17.980083389066692,4.599784809716245,0.0,119.03794975583146,547.5489530666391,0.04204301839831425
2025-07-04 03:00:00,9,288.11225087414135,2.119861726887123,-0.07765096204884096,0.0,110.56920718085208,14.962250874141375,2.121283435335308,0.0,110.56920718085208,234.54862765089928,0.018009590215445036
2025-07-04 03:00:00,10,289.27733662189763,1.8966043501350465,-0.1787654360831329,0.0,129.4688045762334,16.127336621897655,1.905010535952275,0.0,129.4688045762334,246.63943679487076,0.018937971337248827
2025-07-04 03:00:00,11,288.97205493948866,1.4265811325461912,0.3168787134886956,0.0,83.43316391510899,15.82205493948868,1.4613506926124968,0.0,83.43316391510899,121.9251118741965,0.009361902151458407
2025-07-04 03:00:00,12,287.7905063517263,2.78843704973407,-0.46456027018881363,0.0,426.2132259046763,14.640506351726344,2.8268706063361915,0.0,426.2132259046763,1204.8496403416564,0.0925132178819481
2025-07-04 03:00:00,13,288.532404032807,2.6245827233163577,-0.4953410137076049,0.0,258.3323567474931,15.382404032807017,2.6709169195973854,0.0,258.3323567474931,689.9842625163471,0.05297977629406871
2025-07-04 03:00:00,14,286.78454334402795,3.1271144878438526,-0.7966215161275292,0.0,477.8515521721295,13.634543344027975,3.2269878927631948,0.0,477.8515521721295,1542.021173397562,0.1184026089368736
2025-07-04 03:00:00,15,286.62727763063384,3.419831983384311,-0.9579716323151239,0.0,488.82719295755794,13.477277630633864,3.5514729962226625,0.0,488.82719295755794,1736.0565756080919,0.133301430200931
